,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage Gelderland,Dike Investment Costs Gelderland,Expected Number of Deaths in Gelderland,Expected Annual Damage Overijssel,Dike Investment Costs Overijssel,Expected Number of Deaths in Overijssel,RfR Total Costs,Expected Total Evacuation Costs
424,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,1,1,3,6,0,0,0,68233991.88,57554490.86,0.014683594,0,29460091.54,0,735000000,797.1091282
425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,5,1,1,1,0,1,2,4,3,7,3,0,161539262.9,260870377.7,0.068749529,0,110635835.2,0,30700000,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,1,7,0,0,0,0,0,0,253612600.4,221866754.7,0.143606312,151712698.2,0,0.059722821,0,0
427,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,7,4,1,0,0,0,44330959.69,88941674.98,0.019752224,223171006.2,35674824.16,0.096045952,61400000,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,3,0,0,675906574.9,20299287.63,0.316663115,0,60537083.38,0,0,0
429,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,3,0,3,2,0,7,3,345953991.1,95138055.5,0.051085116,0,99156198.81,0,377300000,1613.80214
430,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,1,0,0,3,0,1,0,0,1,0,0,0,36463298.08,175357613.5,0.01653452,260103112.2,6320800.31,0.108525651,286800000,0
431,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,2,6,1,0,0,0,0,0,0,5853256.281,281473277.2,0.005039498,208529385.5,0,0.082848359,199900000,0
432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,3,6,4,7,240570272.5,69643919.67,0.186059935,8183561.545,162312190,0.001893238,217800000,0
433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,6,0,4,2,6,6,0,3,3,0,6,0,23667281.69,401930137.7,0.020521821,69293467.09,58077017.38,0.027525353,84600000,0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,1,7,7,4,3,7,0,377385648.4,123751190.7,0.059351523,0,127055411.6,0,0,1958.210793
435,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,5,0,3,0,0,3,1,1,7,6,0,0,0,53047943.57,148465375.1,0.031387114,77830408.2,37537823.97,0.033628873,974100000,0
436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,1,3,1,1,7,5,0,5,0,42772835.19,255116442.9,0.036841545,79725869.15,72228769,0.033698694,84600000,0
437,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,4,7,3,1,0,7,3,124457132.2,63658582.78,0.07500715,50052801.8,116394626.7,0.021467513,845300000,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,1,3,0,0,0,0,2,5,1,0,0,0,308164567.7,301700469.3,0.091959625,101075127.5,27167070.07,0.015572075,0,4668.649392
439,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,0,5,1,0,3,7,0,0,0,0,0,94472128.23,183188168.3,0.007966324,38915204.1,14261651.78,0.002522165,595100000,2798.083428
440,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,1,0,3,0,0,1,7,1,0,0,0,0,101820224,150313440.8,0.080453118,56316808.26,22258486.73,0.024129624,492600000,0
441,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,1,5,0,3,0,0,0,0,72869187.66,145772398.2,0.051750599,227279216.2,8453407.697,0.097244012,807000000,0
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,5,7,5,7,0,3,459732966.1,88941674.98,0.202130308,0,127098098,0,0,0
443,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,6,7,0,6,5,0,7,0,2,0,0,0,0,0,286870838.8,0,41057369.14,7332080.22,0.006229677,1118400000,602.7834932
444,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,5,0,0,1,0,87535747.47,93935351.36,0.05459028,101928952.2,53302652.71,0.043993757,333100000,0
445,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,0,4,5,0,2,0,0,2,1,1,3,1,0,0,3,11871449.06,196280925.6,0.000789209,13111313.39,52644643.35,0.000845482,1374500000,564.7773036
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,3,3,7,4,2,3,7,0,195662967,145941700.8,0.115159087,0,116370304.3,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,4,7,5,1,3,732689006.8,0,0.054644114,0,150591384.5,0,0,8201.414393
448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,5,7,0,0,0,0,210433285.1,114126027,0.17250465,155916644.5,27939401.71,0.067252223,84600000,0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,4,0,0,0,0,538272752.9,88208500.06,0.250236899,39710885.93,26527642.36,0.016975395,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,7,0,3,2,7,5,2,1,0,0,3,17627222.5,318537491.9,0.009073194,171061197.6,58090518.8,0.074020182,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,1,3,0,0,0,0,438670289.6,93631664.67,0.149798093,53932264.16,15063068.18,0.023095855,0,0
452,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,2,0,0,0,3,7,2,7,0,0,0,0,0,75584350.29,183531591.2,0.004042128,150158405.4,14261651.78,0.007728305,248500000,6479.518135
453,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,6,7,4,0,1,1,0,5,6,0,0,0,161703316.5,358067830.1,0.06864193,65380535.29,25957753.65,0.027923569,151900000,0
454,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,7,2,3,0,0,0,0,0,0,3,38788242.63,206609310,0.017307686,21081435.06,30351526.04,0.005808044,454300000,0
455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,6,7,6,4,3,1,6,4,0,1,0,6,0,132450570.6,431472646.4,0.015787047,0,57198916.88,0,121200000,401.2587152
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,7,3,5,7,0,3,5,0,0,3,264901141.2,398896900.1,0.087705816,44275417.45,51047608.53,0.018065837,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,1,0,0,0,3,398158487.1,125021495.2,0.217983785,21624567.23,36672326.35,0.008291392,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,4,1,0,0,0,458244511.7,70940023.05,0.105620431,75879920.92,27173665.91,0.011683975,0,4800.467506
459,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7,0,1,7,0,0,0,0,1,0,0,0,0,0,75381173.48,182204826.8,0.060641193,268393794.4,6320800.31,0.113023424,279200000,0
460,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,6,4,1,0,0,0,130730964.1,75513316.77,0.011813886,202493501.1,33292100.84,0.01045096,115300000,8996.025559
461,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,6,0,0,1,1,0,0,0,3,2,0,0,0,26683953.8,119261722.4,0.004254015,251603783,16563094.68,0.038833404,906700000,4001.706542
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,7,1,0,7,0,0,593269419.3,63117703.3,0.100866376,0,66452000.27,0,0,3314.626621
463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,7,0,0,0,209925952,100266665.2,0.160884505,143536561.5,14261651.78,0.059399954,217800000,0
464,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,3,0,1,7,0,2,0,0,0,50412603.5,145612604.1,0.025062042,223171006.2,23537919.41,0.096045952,473900000,0
465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,1,7,0,0,0,0,0,0,0,0,98634565.31,161534937.9,0.005296976,95289393.47,0,0.00441148,84600000,5500.298063
466,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,3,7,0,2,3,2,0,3,0,0,0,0,0,0,11934334.31,259691489.4,0.005316975,96849693,0,0.041082383,1253300000,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,4,4,6,0,0,0,593269419.3,68141987.19,0.100866376,34957010.47,37253086.21,0.005363024,0,3828.345364
468,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,0,1,7,7,397351711.8,58544409.58,0.047361141,4923398.069,138258556.2,0.000402817,61400000,1286.615919
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,1,0,0,3,1,0,7,2,0,0,0,3,47959757.9,206539890.6,0.008254608,148780670.8,53889445.45,0.023051029,0,2758.873193
470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,279801576.1,20299287.63,0.186206284,25489507.7,8453407.697,0.010854935,84600000,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,2,1,0,0,0,522445944,120417548.6,0.106770957,55316276.41,14092235.3,0.008175593,0,4218.633386
472,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,1,3,0,1,1,3,8,0,4,0,0,2,31519724.74,250381865.4,0.002651997,186901172.8,56372276.68,0.009712638,115300000,6308.073556
473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,4,1,0,1,0,0,224896671.8,148287385.6,0.167511653,53469245.58,41962458.58,0.023365112,84600000,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,7,3,6,7,0,3,2,0,0,3,264901141.2,441051404.3,0.087705816,44275417.45,46914620.72,0.018065837,0,0
475,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,7,6,7,2,2,3,2,9,0,3,0,0,0,0,0,427136399.9,0,39635636.87,8453407.697,0.016977949,1646200000,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,7,5,6,0,2,3,554871946.1,52994188.72,0.033230912,8496502.568,107141880.6,0.000434197,0,8502.104031
477,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,1,3,0,2,0,1,7,6,5,0,6,7,20424043.19,285946608.7,0.012627413,80743239.71,141655395.7,0.034782298,115300000,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,7,7,6,1,7,4,0,287996082.9,177101291.6,0.098206723,0,126389519.5,0,0,0
479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,2,3,0,1,4,0,2,0,0,0,47695179.7,234855155.2,0.023812052,184704775.2,18081997.29,0.080048208,217800000,0
480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,3,7,1,0,0,6,0,1,0,0,0,1,302750274.7,246545240.3,0.013690534,74670430.65,31358014.4,0.003627158,30700000,4585.838875
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,4,4,0,0,0,0,409261444.4,100836888.3,0.249810125,118408561.4,20785047.18,0.050848809,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,3,4,2,0,0,4,468619007.6,53972506.19,0.041598431,16993005.14,61830215.15,0.001085494,0,7296.090189
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,7,3,4,0,0,1,4,7,0,0,0,0,238235400.5,317878481.2,0.072978857,143603768,26008389.58,0.02219367,0,4528.91915
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,732689006.8,0,0.054644114,21624567.23,47276770.53,0.001243709,0,8745.425816
485,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,4,0,0,0,124460675.9,95799612.82,0.032800772,234834334.4,16347288.79,0.036294094,371400000,4779.889692
486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,1,3,2,7,7,7,0,1,0,0,40031083.87,296061759.9,0.019356695,76780030.36,57342162.56,0.033354384,84600000,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,7,3,2,1,1,0,0,394098680.7,105161584.8,0.081150812,19585170.89,49077414.86,0.003058611,0,3392.416524
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,5,0,7,1,0,442609512.1,110492013.5,0.286586783,0,98225852.6,0,0,0
489,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,4,1,3,0,3,2,5,0,0,0,0,0,3,7109621.445,265720180.7,0.003242258,65500693.35,30351526.04,0.025218038,710400000,0
490,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,3,0,0,0,0,1,0,0,0,89419530.8,122938037,0.042403638,109400973.8,6320800.31,0.046146397,340700000,0
491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,7,7,6,3,0,7,0,98185072.62,121735332.9,0.067156321,8496502.568,87462803.03,0.003618312,84600000,0
492,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,7,4,4,5,1,7,0,3,3,5,0,0,0,396215071.6,0,8919789.323,54480020.84,0.000774972,371400000,143.7174192
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,1,0,0,0,0,3,2,1,1,0,0,469633673.8,128707444.1,0.045084474,0,49077414.86,0,0,6678.967295
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,7,4,0,6,7,5,521023133.2,68141987.19,0.024379415,0,177632024.7,0,0,5481.104257
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,7,2,0,0,0,1,0,0,1,0,0,0,238235400.5,231284785.4,0.024326286,163476410.6,6320800.31,0.007958681,0,10014.13528
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,6,3,6,0,7,0,543871575.3,74271793.81,0.098343902,8496502.568,84152286.28,0.001302592,0,4079.53123
497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,0,493604221.9,77797112.44,0.075888838,0,73604583.4,0,121200000,2205.379797
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,5,1,0,0,0,642516671.1,58544409.58,0.108718746,33472514.3,28966176.12,0.005134257,0,4424.326136
499,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,3,7,0,0,0,108845471.8,95799612.82,0.083565509,59870725.1,24227584.78,0.02494139,625800000,0
500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,5,6,6,3,1,1,0,0,5961030.894,200432942.9,0.005205385,159549557.2,56517910.62,0.069695137,84600000,0
501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,2,7,7,4,0,6,1,1,141631394.7,146490746.2,0.013011538,0,129106931.3,0,84600000,3123.256879
502,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,5,6,7,2,0,1,1,0,0,0,0,0,0,53128044.54,365288547.8,0.04507405,63116778.7,0,0.023159633,236500000,0
503,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,3,7,6,0,7,7,7,28886538.98,83569309.5,0.001556597,0,201028669.4,0,146000000,744.2087527
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,675906574.9,20299287.63,0.316663115,25489507.7,20785047.18,0.010854935,0,0
505,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,1,0,4,7,0,0,0,35998471.74,145277138.4,0.027603564,261884301.3,26008389.58,0.111516381,619900000,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,7,4,7,9,4,7,479704555.5,68141987.19,0.184922422,0,213843485.8,0,0,0
507,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,9,6,2,0,0,1,8,0,3,0,0,0,0,50712527.21,262550127,0.04299893,0,8453407.697,0,1434300000,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,5,0,6,0,0,0,387303071.5,128859300,0.242381818,118408561.4,25957753.65,0.050848809,0,0
509,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,7,7,0,0,1,4,1,0,7,5,0,0,60594692.98,255967754.4,0.051551456,3033383.464,57746460.78,0.000754885,504600000,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,2,7,0,6,6,0,5,6,0,0,0,119432263,408034927.1,0.081301119,185579641.3,25957753.65,0.079351094,0,0
511,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,7,0,3,2,0,0,0,57569080.35,116407542.3,0.030879583,230934617.2,16563094.68,0.097847885,837700000,0
512,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,5,5,0,6,3,7,7,0,0,3,0,0,1,0,301446322.7,0,76460672.53,33490621.78,0.011157513,771800000,1130.740902
513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,0,7,1,1,1,0,0,1,4,3,0,0,0,69706308.01,287254658.1,0.007148564,257301299.2,26347134.24,0.013224049,30700000,9181.875463
514,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,3,6,4,0,3,0,0,5,6,2,0,0,3,0,197811309.7,0,185204088.3,66919940.91,0.00965039,279200000,5527.95331
515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,372410120.5,70940023.05,0.03195138,7665084.957,39697916.87,0.000329073,121200000,4935.759146
516,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,3,0,7,3,0,0,1,3,0,1,0,1,0,6926803.988,230575036.3,0.003080677,56858561.01,40481777.15,0.024619482,431100000,0
517,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,7,3,7,7,1,0,3,0,3,0,2,0,1,0,22803590.32,473524943,0.019192426,190856841.7,41600308.77,0.082993191,61400000,0
518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,6,3,3,3,7,140957907.8,79709390.56,0.103997867,0,153907911,0,84600000,0
519,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,6,0,4,7,1,1,6,0,3,1,0,0,4,67941274.93,321542216.3,0.00532469,11986770.12,48821679.62,0.000583389,327000000,1953.609321
520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,4,2,0,1,0,437624855.8,127487673.1,0.165511533,13419900.64,43119211.37,0.004737248,30700000,0
521,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,1,1,6,0,1,0,13853607.98,114332237.7,0.006161355,42773759.75,51356136.48,0.018154422,515700000,0
522,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,7,3,5,7,2,6,0,0,3,0,0,0,0,0,0,74414845.61,438221924.3,0.009438189,58674504.78,0,0.003203232,236500000,2751.299176
523,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,7,2,4,3,2,6,0,3,7,0,0,0,0,318241841,0,108162194.5,24227584.78,0.045680906,928200000,0
524,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,4,6,0,0,0,75381173.48,124977850.7,0.060641193,237130168.2,24092218.72,0.100051285,146000000,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,7,2,3,6,0,0,0,367968795.3,176107778,0.166072544,113599407.7,31262060.83,0.049043802,0,0
526,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,124540804.1,66489538.11,0.011270391,151583863.9,6320800.31,0.009712947,673800000,6086.739639
527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,6,0,0,0,7,111341493.5,62443154.4,0.074671804,126273151.4,68285732.27,0.054279423,115300000,0
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,7,0,0,0,0,650051851.2,47842699.56,0.118013528,25489507.7,32304948.48,0.003907777,0,4277.379419
529,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,3,3,2,3,0,3,6,0,0,0,37349216.12,165064253.7,0.002008757,224104105.3,22374727.64,0.011491601,807000000,7706.458793
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,2,0,0,0,5,6,6,1,4,0,324419929.8,124818185.2,0.031518675,0,103727172.6,0,0,6996.923615
531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,7,2,1,0,0,0,0,264901141.2,201164246.9,0.087705816,133968987.7,14092235.3,0.057892591,30700000,0
532,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,1,7,1,0,4,0,0,0,15705574.88,169766115.9,0.013282421,264674458.5,16347288.79,0.113605497,402100000,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,4,0,0,0,0,562058775,72466683.69,0.260955212,33472514.3,26527642.36,0.014261825,0,0
534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7,0,0,0,7,0,0,2,5,0,322120621.3,110570653.5,0.085978893,0,81065929.8,0,217800000,3498.304654
535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,7,4,6,0,0,3,240570272.5,64648501.49,0.02790899,67383418.36,75093732.04,0.004325576,84600000,5896.403803
536,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,4,0,2,2,1,6,0,0,4,0,0,0,0,241660649,0,267859284.2,9695195.362,0.112285044,402100000,0
537,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,3,1,2,0,3,2,4,0,0,0,0,0,0,7073057.954,238908615.2,0.003209942,26826020.17,0,0.011409707,1343800000,0
538,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,7,0,0,6,135720157.6,62590793.28,0.084737287,120796463.6,54535324.17,0.047737816,115300000,0
539,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,3,2,0,0,3,2,0,0,0,44330959.69,81411768.76,0.002370267,230934617.2,16563094.68,0.011741746,837700000,8120.777108
540,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,3,0,0,0,1,220200329.5,93107841.24,0.16926514,93040446.09,40100282.27,0.03981571,473900000,0
541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,4,7,7,6,0,0,7,74924426.59,129703686.2,0.022934018,152440699.3,96644778.65,0.023624575,30700000,2987.077375
542,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,4,5,1,2,6,2,1,4,5,2,0,0,0,0,28380698.06,423436264.5,0.019533556,93356631.8,19742157.81,0.040272971,423600000,0
543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,7,1,1,0,0,7,4,4,5,0,0,0,141054636,353009836,0.114294348,43207717.96,35267355.4,0.018646474,121200000,0
544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,3,2,1,3,6,0,0,0,395491483.3,116855870.6,0.056771962,0,29460091.54,0,121200000,2372.389423
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,1,4,7,0,0,0,0,387303071.5,110433492.8,0.029085818,118408561.4,26008389.58,0.006101857,0,9980.569207
546,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,3,0,1,0,0,5,0,2,0,0,0,280778151,100836888.3,0.033686347,131499784,19742157.81,0.020426801,348200000,2819.724617
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,1,0,1,7,4,0,0,1,3,315924600.1,212517374.8,0.015797263,17964005.33,82953520.11,0.00091928,0,3259.935218
548,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,7,0,1,0,0,0,3,0,0,5,0,0,0,111341493.5,130582157.4,0.008960616,210202333.5,11068771.69,0.010329476,248500000,8991.11832
549,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,3,0,0,0,1,4,3,3,8,4,4,0,0,0,0,18952547.03,232293877,0.008478443,79705788.76,20785047.18,0.034299963,1168700000,0
550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,6,4,1,7,7,7,249827628.6,116698999.8,0.015802973,0,204135212.9,0,30700000,3443.667735
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,650051851.2,47842699.56,0.039337843,25489507.7,20319063.21,0.001302592,0,8822.095051
552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,3,6,0,0,0,427753305,119965619.6,0.157215982,1200970.132,22374727.64,0.000267704,121200000,0
